事業所コード,事業所名,在庫区分,在庫区分名,倉庫コード,倉庫名,在庫場所コード,在庫場所名,会計年月,棚番,棚番名,資産分類,資産分類名,資産分類区分,資産分類区分名,品種,品種名,商品コード,商品名,規格,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特注区分,内訳商品ランク,内訳商品ランク名,単位,個別原価使用フラグ,ロット番号,有効期限,基準日,残月数,前月末原価調整額,前月末評価単価,前月末在庫数,前月末移動積送数,前月末出荷積送数,前月末在庫金額,仕入数,売上数,有償支給数,入庫数,出庫数,移動積送増減数,出荷積送増減数,棚卸調整数,当月末移動積送数,当月末出荷積送数,当月末評価単価,当月末在庫数,当月末原価調整額,当月末在庫金額
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005H287-17,社内ﾓｰﾙﾄﾞ,005H287-17,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,3100,9,0,0,27900,0,0,0,0,0,0,0,0,0,0,3100,9,0,27900
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005H287-25,社内ﾓｰﾙﾄﾞ,005H287-25,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,10800,2,0,0,21600,0,0,0,4,2,0,0,0,0,0,10800,4,0,43200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005H287-60,社内ﾓｰﾙﾄﾞ,005H287-60,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,7200,1,0,0,7200,0,0,0,4,1,0,0,0,0,0,7200,4,0,28800
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005LPP-600,社内ﾓｰﾙﾄﾞ,005LPP-600,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,722,104,0,0,75088,0,0,0,265,178,0,0,0,0,0,722,191,0,137902
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005LPP-600N,社内ﾓｰﾙﾄﾞ,005LPP-600N,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,722,47,0,33934
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005LPP-900,社内ﾓｰﾙﾄﾞ,005LPP-900,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,1005,80,0,0,80400,0,0,0,38,43,0,0,0,0,0,1005,75,0,75375
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005LPP-900N,社内ﾓｰﾙﾄﾞ,005LPP-900N,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,1005,15,0,0,15075,0,0,0,0,0,0,0,0,0,0,1005,15,0,15075
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005N235-ｻﾞS,社内ﾓｰﾙﾄﾞ,005N235-ｻﾞS,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2700,5,0,0,13500,0,0,0,0,0,0,0,0,0,0,2700,5,0,13500
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P107-01ｻﾞ,社内ﾓｰﾙﾄﾞ,005P107-01ｻﾞ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,10800,4,0,0,43200,0,0,0,0,0,0,0,0,0,0,10800,4,0,43200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P107-01ｾ,社内ﾓｰﾙﾄﾞ,005P107-01ｾ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,600,1,0,0,600,0,0,0,0,0,0,0,0,0,0,600,1,0,600
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P107-ﾋｼﾞ,社内ﾓｰﾙﾄﾞ,005P107-ﾋｼﾞ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,1300,4,0,0,5200,0,0,0,0,0,0,0,0,0,0,1300,4,0,5200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P231-01ｻﾞ ｼｬﾅｲ,社内ﾓｰﾙﾄﾞ,005P231-01ｻﾞ ｼｬﾅｲ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2400,12,0,0,28800,0,0,0,0,0,0,0,0,0,0,2400,12,0,28800
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P231-13 ｼｬﾅｲ,社内ﾓｰﾙﾄﾞ,005P231-13 ｼｬﾅｲ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,5200,9,0,0,46800,0,0,0,0,0,0,0,0,0,0,5200,9,0,46800
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005P231-14 ｼｬﾅｲ,社内ﾓｰﾙﾄﾞ,005P231-14 ｼｬﾅｲ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,5200,10,0,0,52000,0,0,0,0,0,0,0,0,0,0,5200,10,0,52000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005S.PUDDING,社内ﾓｰﾙﾄﾞ,005S.PUDDING,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,500,30,0,0,15000,0,0,0,12,28,0,0,0,0,0,500,14,0,7000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T025-Hｻﾞ,社内ﾓｰﾙﾄﾞ,005T025-Hｻﾞ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,4000,25,0,0,100000,0,0,0,0,16,0,0,0,0,0,4000,9,0,36000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T025-ｾ,社内ﾓｰﾙﾄﾞ,005T025-ｾ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2100,25,0,0,52500,0,0,0,0,15,0,0,0,0,0,2100,10,0,21000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-530,社内ﾓｰﾙﾄﾞ,005T323-530,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2300,4,0,0,9200,0,0,0,0,0,0,0,0,0,0,2300,4,0,9200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-580,社内ﾓｰﾙﾄﾞ,005T323-580,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2400,10,0,0,24000,0,0,0,0,0,0,0,0,0,0,2400,10,0,24000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-710,社内ﾓｰﾙﾄﾞ,005T323-710,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,3000,7,0,0,21000,0,0,0,0,0,0,0,0,0,0,3000,7,0,21000
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-780,社内ﾓｰﾙﾄﾞ,005T323-780,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,3300,23,0,0,75900,0,0,0,0,4,0,0,0,0,0,3300,19,0,62700
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-880,社内ﾓｰﾙﾄﾞ,005T323-880,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,3700,11,0,0,40700,0,0,0,23,2,0,0,0,0,0,3700,32,0,118400
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-L,社内ﾓｰﾙﾄﾞ,005T323-L,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,300,21,0,0,6300,0,0,0,26,3,0,0,0,0,0,300,44,0,13200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-P16T,社内ﾓｰﾙﾄﾞ,005T323-P16T,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,2400,3,0,0,7200,0,0,0,0,0,0,0,0,0,0,2400,3,0,7200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-P49T,社内ﾓｰﾙﾄﾞ,005T323-P49T,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,6300,13,0,0,81900,0,0,0,0,0,0,0,0,0,0,6300,13,0,81900
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-P50T,社内ﾓｰﾙﾄﾞ,005T323-P50T,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,6300,11,0,0,69300,0,0,0,0,0,0,0,0,0,0,6300,11,0,69300
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T323-R,社内ﾓｰﾙﾄﾞ,005T323-R,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,300,9,0,0,2700,0,0,0,26,3,0,0,0,0,0,300,32,0,9600
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T703-01,社内ﾓｰﾙﾄﾞ,005T703-01,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,2,半製品・仕掛品,3,仕掛品,1005,モールド,005T703-3,社内ﾓｰﾙﾄﾞ,005T703-3,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,3800,4,0,0,15200,0,0,0,0,0,0,0,0,0,0,3800,4,0,15200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1021,その他材料,021HFｼｮｯﾊﾟｰ,HYPERFLEX ｼｮｯﾊﾟｰ,HFｼｮｯﾊﾟｰ,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,704,300,0,0,211200,0,0,0,0,0,0,0,0,0,0,704,300,0,211200
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,1013CF572,3Cﾁｪｰﾝ #572x3000,3CF572,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,30.9,3000,0,0,92700,0,0,0,0,0,0,0,0,0,0,30.9,3000,0,92700
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101CHC60-570,CHC-56 DA5CR 60cm Col.570,CHC60-570,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,151,74,0,0,11174,0,0,0,0,0,0,0,0,0,0,151,74,0,11174
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101CHC60-572,CHC-56 DA5CR 60cm Col.572,CHC60-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,150.99,50,0,0,7550,0,0,0,0,0,0,0,0,0,0,150.99,50,0,7550
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101CHC60-576,CHC-56 DA5CR 60cm Col.576,CHC60-576,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,151,45,0,0,6795,0,0,0,0,0,0,0,0,0,0,151,45,0,6795
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101CHC60-580,CHC-56 DA5CR 60cm Col.580,CHC60-580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,151,30,0,0,4530,0,0,0,0,5,0,0,0,0,0,151,25,0,3775
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101CHC60-841,CHC-56 DA5CR 60cm Col.841,CHC60-841,,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,151,58,0,0,8758,0,0,0,0,0,0,0,0,0,0,151,58,0,8758
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101F570,03 C CHAIN Col.570,F570,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,41.5,1386.4,0,0,57536,0,0,0,0,0,0,0,0,0,0,41.5,1386.4,0,57536
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101F572,03 C CHAIN Col.572,F572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,41.5,1400,0,0,58100,2800,0,0,0,4200,0,0,0,0,0,41.5,0,0,0
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101F580,03 C CHAIN Col:580,F580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,41.5,1364.1,0,0,56610,0,0,0,0,1364.1,0,0,0,0,0,41.5,0,0,0
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF118-570,CIFOR-56 118cm Col.570,OF118-570,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,124.4,34,0,0,4230,0,0,0,0,0,0,0,0,0,0,124.4,34,0,4230
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF118-572,CIFOR-56 118cm Col.572,OF118-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,124.4,48,0,0,5971,0,0,0,0,0,0,0,0,0,0,124.4,48,0,5971
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF118-580,CIFOR-56 118cm Col.580,OF118-580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,124.4,32,0,0,3981,0,0,0,0,0,0,0,0,0,0,124.4,32,0,3981
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF148-570,CIFOR-56 148cm Col.570,OF148-570,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,147.3,23,0,0,3388,0,0,0,0,0,0,0,0,0,0,147.3,23,0,3388
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF148-572,CIFOR-56 148cm Col.572,OF148-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,147.31,54,0,0,7955,0,0,0,0,0,0,0,0,0,0,147.31,54,0,7955
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF148-580,CIFOR-56 148cm Col.580,OF148-580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,147.3,32,0,0,4714,0,0,0,0,0,0,0,0,0,0,147.3,32,0,4714
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF28-570,CIFOR-56 28cm Col.570,OF28-570,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,1.72,29,0,0,50,0,0,0,0,0,0,0,0,0,0,1.72,29,0,50
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF28-572,CIFOR-56 28cm Col.572,OF28-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,55.91,49,0,0,2740,0,0,0,0,0,0,0,0,0,0,55.91,49,0,2740
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF28-580,CIFOR-56 28cm Col.580,OF28-580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,55.89,34,0,0,1900,0,0,0,0,0,0,0,0,0,0,55.89,34,0,1900
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF3C55-572,OF3C55-572,OF3C55-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,59.79,25,0,0,1495,0,0,0,0,0,0,0,0,0,0,59.79,25,0,1495
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF40-572,CIFOR-56 40cm Col.572,OF40-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,62.8,100,0,0,6280,0,0,0,0,0,0,0,0,0,0,62.8,100,0,6280
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF40-580,CIFOR-56 40cm Col.580,OF40-580,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,62.8,75,0,0,4710,0,0,0,0,0,0,0,0,0,0,62.8,75,0,4710
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF48-570,CIFOR-56 48cm Col.570,OF48-570,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,71.2,10,0,0,712,0,0,0,0,0,0,0,0,0,0,71.2,10,0,712
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF48-572,CIFOR-56 48cm Col.572,OF48-572,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,71.2,10,0,0,712,0,0,0,0,0,0,0,0,0,0,71.2,10,0,712
100,日本フクラ,10,社内品,A0Z001,自倉庫,,,202101,,,3,補助材料,4,原材料,1101,裁断縫製補材,101OF48-573,CIFOR-56 48cm Col.573,OF48-573,0,,,,,,,,0,A,ﾋﾟｰｽ,,,,2021/03/17,,0,71.2,10,0,0,712,0,0,0,0,0,0,0,0,0,0,71.2,10,0,712
